identifier,file,REMOTE_NAME,title,date,mediatype,collection
,"CLJRep_1984_1_314","CLJRep 1984 1 314.pdf"
,"CLJRep_1984_1_317","CLJRep 1984 1 317.pdf"
,"CLJRep_1984_1_320","CLJRep 1984 1 320.pdf"
,"CLJRep_1984_1_323","CLJRep 1984 1 323.pdf"
,"CLJRep_1984_1_326","CLJRep 1984 1 326.pdf"
,"CLJRep_1984_1_336","CLJRep 1984 1 336.pdf"
,"CLJRep_1984_1_346","CLJRep 1984 1 346.pdf"
,"CLJRep_1984_1_353","CLJRep 1984 1 353.pdf"
,"CLJRep_1984_1_360","CLJRep 1984 1 360.pdf"
,"CLJRep_1984_1_363","CLJRep 1984 1 363.pdf"
,"CLJRep_1984_1_368","CLJRep 1984 1 368.pdf"
,"CLJRep_1984_1_37","CLJRep 1984 1 37.pdf"
,"CLJRep_1984_1_383","CLJRep 1984 1 383.pdf"
,"CLJRep_1984_1_389","CLJRep 1984 1 389.pdf"
,"CLJRep_1984_1_398","CLJRep 1984 1 398.pdf"
,"CLJRep_1984_1_403","CLJRep 1984 1 403.pdf"
,"CLJRep_1984_1_416","CLJRep 1984 1 416.pdf"
,"CLJRep_1984_1_423","CLJRep 1984 1 423.pdf"
,"CLJRep_1984_1_43","CLJRep 1984 1 43.pdf"
,"CLJRep_1984_1_433","CLJRep 1984 1 433.pdf"
,"CLJRep_1984_1_441","CLJRep 1984 1 441.pdf"
,"CLJRep_1984_1_447","CLJRep 1984 1 447.pdf"
,"CLJRep_1984_1_452","CLJRep 1984 1 452.pdf"
,"CLJRep_1984_1_457","CLJRep 1984 1 457.pdf"
,"CLJRep_1984_1_461","CLJRep 1984 1 461.pdf"
,"CLJRep_1984_1_467","CLJRep 1984 1 467.pdf"
,"CLJRep_1984_1_47","CLJRep 1984 1 47.pdf"
,"CLJRep_1984_1_472","CLJRep 1984 1 472.pdf"
,"CLJRep_1984_1_477","CLJRep 1984 1 477.pdf"
,"CLJRep_1984_1_482","CLJRep 1984 1 482.pdf"
,"CLJRep_1984_1_488","CLJRep 1984 1 488.pdf"
,"CLJRep_1984_1_493","CLJRep 1984 1 493.pdf"
,"CLJRep_1984_1_496","CLJRep 1984 1 496.pdf"
